01,10,12,13,14,15,16,17,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,42,44,45,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,67,70,72,73,75,78,79,80,82,83,87,99
0.7967,-0.2899,-0.4,-0.3929,0.1058,0.6869,0.6277,0.6134,0.9554,0.9886,0.8727,0.994,0.6257,0.9565,0.8803,0.9475,0.9925,0.0998,0.9574,0.9879,0.4117,0.4787,0.8228,0.9303,0.9324,0.6436,0.9794,0.9941,0.2513,0.6061,0.0611,0.6981,-0.1038,0.8909,0.6251,0.9237,0.9459,0.9744,0.9931,1.0,0.8382,0.9939,0.9835,0.8651,0.9982,0.7941,0.9335,0.9473,0.9321,0.9335,0.6922,0.6672,0.672,0.9839,0.9728,0.7174,0.8691,0.7113,0.9912,0.9832,0.9866,0.9742,0.8987
0.9343,0.079,-0.0594,-0.12,0.553,0.8733,0.8297,0.9287,0.954,0.9091,0.9872,0.8432,0.9125,0.957,0.9741,0.9446,0.8571,0.4794,0.9379,0.7846,0.8221,0.8489,0.9915,0.9291,0.8451,0.9252,0.8506,0.7914,0.727,0.9395,0.335,0.9453,0.4434,0.8985,0.7659,0.9828,0.968,0.9364,0.8814,0.8382,1.0,0.8445,0.8871,0.9161,0.8677,0.9719,0.9743,0.9675,0.9781,0.9628,0.8188,0.6991,0.7226,0.9214,0.8747,0.9711,0.8805,0.8998,0.8625,0.9042,0.8934,0.9366,0.8483
0.8406,-0.1961,-0.3043,-0.2924,0.1778,0.7435,0.6935,0.645,0.9615,0.9845,0.8733,0.9999,0.6713,0.9513,0.8886,0.9302,0.9752,0.1874,0.9436,0.9943,0.449,0.5224,0.8259,0.9058,0.8924,0.6452,0.9538,0.9786,0.2893,0.6278,0.1631,0.7374,-0.0603,0.8545,0.6999,0.9255,0.9453,0.9778,0.9967,0.9939,0.8445,1.0,0.9673,0.9059,0.9931,0.8255,0.9336,0.9448,0.9359,0.92,0.756,0.7379,0.7395,0.981,0.9476,0.7445,0.8284,0.7552,0.975,0.9869,0.9917,0.9778,0.8572
0.798,-0.2906,-0.4225,-0.4442,0.1365,0.697,0.6116,0.6607,0.96,0.9926,0.9064,0.9685,0.6578,0.976,0.8961,0.9843,0.9953,0.0959,0.978,0.9495,0.4699,0.5217,0.8669,0.9663,0.9666,0.7028,0.9894,0.9792,0.3281,0.6771,0.0296,0.7336,-0.0161,0.9565,0.5877,0.9513,0.9655,0.9769,0.9769,0.9835,0.8871,0.9673,1.0,0.8521,0.9898,0.815,0.9552,0.9706,0.9542,0.9706,0.6821,0.6326,0.6483,0.9904,0.9959,0.7669,0.9425,0.7446,0.998,0.9836,0.9809,0.9768,0.9336
0.9873,0.2244,0.1049,0.0902,0.568,0.9533,0.9262,0.857,0.9422,0.904,0.9018,0.905,0.9033,0.9082,0.9219,0.8601,0.8347,0.5783,0.8688,0.8743,0.7277,0.7936,0.8899,0.8163,0.7247,0.7641,0.7967,0.808,0.6108,0.8302,0.5407,0.9345,0.3242,0.75,0.9236,0.9302,0.924,0.9345,0.9157,0.8651,0.9161,0.9059,0.8521,1.0,0.8833,0.9622,0.9229,0.9189,0.9384,0.8738,0.9525,0.9056,0.9103,0.912,0.8098,0.9155,0.718,0.94,0.8421,0.927,0.927,0.9355,0.7019
0.8222,-0.2547,-0.3718,-0.3732,0.1515,0.7183,0.6555,0.6531,0.9684,0.9957,0.8957,0.9934,0.6638,0.9704,0.9001,0.9623,0.9937,0.1378,0.9687,0.9818,0.4575,0.5213,0.8507,0.9432,0.9373,0.6781,0.9806,0.9886,0.3028,0.6497,0.0905,0.7345,-0.0492,0.9078,0.6471,0.9434,0.9617,0.9847,0.9959,0.9982,0.8677,0.9931,0.9898,0.8833,1.0,0.8232,0.9508,0.9635,0.9505,0.9506,0.7178,0.684,0.6915,0.9926,0.9784,0.7548,0.8867,0.7454,0.9939,0.9912,0.9929,0.9846,0.9049
0.9875,0.2578,0.1372,0.0948,0.6811,0.9458,0.9372,0.9611,0.933,0.864,0.9557,0.8228,0.9698,0.9107,0.9626,0.8698,0.7882,0.644,0.877,0.7675,0.872,0.911,0.9641,0.8462,0.7319,0.9048,0.767,0.7287,0.7771,0.9443,0.525,0.9847,0.5116,0.7805,0.8924,0.9483,0.9307,0.908,0.8567,0.7941,0.9719,0.8255,0.815,0.9622,0.8232,1.0,0.9392,0.9248,0.9484,0.8973,0.9071,0.8022,0.8159,0.8785,0.7861,0.9848,0.7524,0.9383,0.793,0.872,0.8655,0.9086,0.7386
0.9104,-0.0855,-0.209,-0.2407,0.3958,0.8157,0.7797,0.845,0.9947,0.9731,0.9891,0.9317,0.8313,0.9966,0.9862,0.9821,0.944,0.344,0.9886,0.8902,0.6998,0.7415,0.9717,0.9742,0.9197,0.8698,0.9386,0.9007,0.5706,0.8432,0.2196,0.877,0.2432,0.9274,0.7325,0.9984,0.9992,0.9876,0.9591,0.9335,0.9743,0.9336,0.9552,0.9229,0.9508,0.9392,1.0,0.998,0.9985,0.9913,0.779,0.684,0.6994,0.9795,0.9466,0.9041,0.9056,0.8365,0.9437,0.9625,0.9576,0.9874,0.9173
0.899,-0.1133,-0.2428,-0.2757,0.3563,0.807,0.7563,0.8192,0.994,0.9834,0.9794,0.9439,0.8094,0.999,0.9738,0.9899,0.9584,0.3055,0.9914,0.9059,0.6648,0.7086,0.9588,0.9773,0.932,0.8425,0.9519,0.9193,0.535,0.8234,0.1945,0.862,0.2047,0.9414,0.7136,0.9973,0.9995,0.9919,0.9675,0.9473,0.9675,0.9448,0.9706,0.9189,0.9635,0.9248,0.998,1.0,0.9977,0.9943,0.7742,0.6881,0.7047,0.9883,0.9618,0.8899,0.9216,0.8353,0.9599,0.9746,0.9696,0.9918,0.9215
0.9256,-0.0479,-0.177,-0.211,0.4172,0.8416,0.7981,0.8523,0.9947,0.9738,0.9853,0.9347,0.8465,0.9944,0.9824,0.9791,0.9395,0.3695,0.9819,0.8937,0.7071,0.7512,0.9692,0.964,0.9061,0.8606,0.9298,0.897,0.5815,0.8522,0.2574,0.893,0.2586,0.9219,0.7555,0.9994,0.9984,0.9888,0.9599,0.9321,0.9781,0.9359,0.9542,0.9384,0.9505,0.9484,0.9985,0.9977,1.0,0.9875,0.8083,0.719,0.7349,0.9805,0.9413,0.9157,0.9001,0.8633,0.9416,0.9683,0.9631,0.9888,0.8981
0.8568,-0.1795,-0.3113,-0.3528,0.3125,0.7562,0.6985,0.8017,0.9787,0.9726,0.9774,0.9192,0.7763,0.9946,0.963,0.997,0.9571,0.2425,0.9943,0.8775,0.6496,0.684,0.958,0.992,0.9563,0.8521,0.9593,0.9122,0.5245,0.8164,0.1111,0.8317,0.1966,0.9683,0.6433,0.99,0.9921,0.9767,0.9473,0.9335,0.9628,0.92,0.9706,0.8738,0.9506,0.8973,0.9913,0.9943,0.9875,1.0,0.7127,0.6142,0.635,0.9775,0.9706,0.8718,0.9529,0.7965,0.9579,0.9563,0.949,0.9764,0.9501
0.9574,0.4871,0.3634,0.337,0.7055,0.9897,0.9514,0.8329,0.8008,0.7481,0.7651,0.7569,0.9119,0.7523,0.7867,0.6949,0.6475,0.7356,0.6898,0.7251,0.745,0.8099,0.771,0.6238,0.504,0.6562,0.5916,0.6194,0.6703,0.8085,0.7486,0.9281,0.4624,0.5735,0.9665,0.7993,0.7791,0.7899,0.7619,0.6922,0.8188,0.756,0.6821,0.9525,0.7178,0.9071,0.779,0.7742,0.8083,0.7127,1.0,0.9741,0.9792,0.7596,0.6206,0.8835,0.5432,0.9684,0.6646,0.7947,0.793,0.7919,0.4684
0.8832,0.4746,0.3586,0.3529,0.5904,0.9326,0.8783,0.6864,0.7247,0.6982,0.6425,0.7406,0.7958,0.6682,0.6726,0.6082,0.6041,0.6588,0.6012,0.7303,0.5804,0.6616,0.6353,0.5205,0.4223,0.4773,0.5355,0.6035,0.5021,0.6574,0.7455,0.8215,0.3072,0.478,0.929,0.7042,0.6917,0.7279,0.7258,0.6672,0.6991,0.7379,0.6326,0.9056,0.684,0.8022,0.684,0.6881,0.719,0.6142,0.9741,1.0,0.9981,0.7043,0.5612,0.7605,0.4473,0.9078,0.6242,0.7579,0.761,0.7304,0.3628
0.8913,0.4725,0.3472,0.3319,0.5999,0.9437,0.8783,0.706,0.7349,0.7096,0.6605,0.7427,0.8116,0.6834,0.6844,0.6295,0.615,0.6572,0.6164,0.7283,0.6009,0.6781,0.656,0.5402,0.4421,0.4995,0.5482,0.6091,0.5275,0.6854,0.7367,0.8396,0.3332,0.5085,0.9227,0.7218,0.7068,0.7381,0.7304,0.672,0.7226,0.7395,0.6483,0.9103,0.6915,0.8159,0.6994,0.7047,0.7349,0.635,0.9792,0.9981,1.0,0.7163,0.5786,0.7832,0.4805,0.9276,0.6368,0.7687,0.7697,0.7407,0.3813
0.8685,-0.1812,-0.3076,-0.3245,0.2505,0.7733,0.7113,0.7348,0.988,0.9995,0.9393,0.981,0.7394,0.991,0.9387,0.9826,0.9855,0.2211,0.985,0.9577,0.5557,0.6118,0.9052,0.9633,0.939,0.7532,0.9737,0.9654,0.4124,0.7361,0.1499,0.8033,0.0688,0.9302,0.6892,0.9762,0.9868,0.9969,0.9921,0.9839,0.9214,0.981,0.9904,0.912,0.9926,0.8785,0.9795,0.9883,0.9805,0.9775,0.7596,0.7043,0.7163,1.0,0.9785,0.8258,0.9098,0.8023,0.9873,0.995,0.9935,0.9969,0.9136
0.757,-0.3578,-0.4858,-0.5097,0.0906,0.6432,0.56,0.6383,0.9458,0.9811,0.9015,0.9484,0.6211,0.9694,0.8868,0.9848,0.9935,0.0372,0.9792,0.9276,0.4489,0.4939,0.8615,0.9765,0.9856,0.708,0.9956,0.9743,0.3073,0.6591,-0.0482,0.6979,-0.0377,0.97,0.5264,0.9403,0.9561,0.9622,0.9604,0.9728,0.8747,0.9476,0.9959,0.8098,0.9784,0.7861,0.9466,0.9618,0.9413,0.9706,0.6206,0.5612,0.5786,0.9785,1.0,0.741,0.9584,0.6966,0.994,0.9641,0.9605,0.9618,0.959
0.9592,0.3125,0.1775,0.1089,0.7315,0.9383,0.9104,0.9811,0.883,0.8082,0.9352,0.7429,0.9811,0.8705,0.9275,0.8421,0.7257,0.6683,0.834,0.6761,0.9159,0.9395,0.9576,0.8149,0.6932,0.9211,0.7085,0.6503,0.8488,0.984,0.5329,0.9929,0.6172,0.7763,0.8497,0.9205,0.893,0.8542,0.7844,0.7174,0.9711,0.7445,0.7669,0.9155,0.7548,0.9848,0.9041,0.8899,0.9157,0.8718,0.8835,0.7605,0.7832,0.8258,0.741,1.0,0.7554,0.9473,0.7352,0.8168,0.8048,0.855,0.701
0.6922,-0.345,-0.4952,-0.5617,0.1236,0.5972,0.4823,0.6593,0.8771,0.9085,0.884,0.8307,0.6163,0.9234,0.8423,0.9653,0.9199,0.018,0.9359,0.7909,0.5024,0.5188,0.8634,0.9593,0.9662,0.7488,0.935,0.8738,0.4002,0.7153,-0.1092,0.6918,0.0985,0.9983,0.4159,0.9082,0.9109,0.8884,0.8574,0.8691,0.8805,0.8284,0.9425,0.718,0.8867,0.7524,0.9056,0.9216,0.9001,0.9529,0.5432,0.4473,0.4805,0.9098,0.9584,0.7554,1.0,0.6831,0.9259,0.8851,0.8722,0.888,0.945
0.9573,0.4135,0.2607,0.199,0.6982,0.9862,0.9119,0.8889,0.8354,0.7889,0.8347,0.7574,0.9409,0.8113,0.8314,0.7808,0.6958,0.6779,0.7561,0.7099,0.8035,0.8488,0.8493,0.7141,0.6021,0.7483,0.6537,0.646,0.7437,0.8971,0.6464,0.9668,0.532,0.7027,0.8959,0.8618,0.8349,0.8239,0.7749,0.7113,0.8998,0.7552,0.7446,0.94,0.7454,0.9383,0.8365,0.8353,0.8633,0.7965,0.9684,0.9078,0.9276,0.8023,0.6966,0.9473,0.6831,1.0,0.7164,0.8255,0.816,0.8259,0.5682
0.7804,-0.3217,-0.4463,-0.4583,0.0964,0.673,0.5929,0.6268,0.9536,0.9912,0.889,0.976,0.6264,0.9676,0.883,0.9735,0.9988,0.065,0.9718,0.9624,0.4292,0.4852,0.8442,0.9573,0.9643,0.6728,0.9924,0.9899,0.2802,0.6378,0.0076,0.7036,-0.0694,0.9413,0.5755,0.9371,0.9554,0.9729,0.9808,0.9912,0.8625,0.975,0.998,0.8421,0.9939,0.793,0.9437,0.9599,0.9416,0.9579,0.6646,0.6242,0.6368,0.9873,0.994,0.7352,0.9259,0.7164,1.0,0.9816,0.9808,0.9727,0.9302
0.8764,-0.1388,-0.2702,-0.2845,0.2527,0.797,0.7232,0.7153,0.9776,0.9955,0.913,0.9879,0.7366,0.9756,0.9149,0.9648,0.9764,0.2377,0.963,0.9701,0.5309,0.5943,0.8771,0.9332,0.9092,0.7065,0.9563,0.9638,0.3895,0.7166,0.1977,0.8036,0.0517,0.9059,0.715,0.9619,0.9723,0.991,0.992,0.9832,0.9042,0.9869,0.9836,0.927,0.9912,0.872,0.9625,0.9746,0.9683,0.9563,0.7947,0.7579,0.7687,0.995,0.9641,0.8168,0.8851,0.8255,0.9816,1.0,0.9994,0.9913,0.8718
0.8733,-0.1439,-0.271,-0.2797,0.242,0.7915,0.7224,0.7033,0.9758,0.9945,0.9056,0.9925,0.727,0.9714,0.9106,0.9578,0.9765,0.2333,0.9591,0.9773,0.5164,0.5825,0.8674,0.9267,0.904,0.6936,0.9553,0.9674,0.3712,0.7004,0.1984,0.7938,0.031,0.8942,0.7181,0.9557,0.9679,0.9899,0.9948,0.9866,0.8934,0.9917,0.9809,0.927,0.9929,0.8655,0.9576,0.9696,0.9631,0.949,0.793,0.761,0.7697,0.9935,0.9605,0.8048,0.8722,0.816,0.9808,0.9994,1.0,0.9902,0.8665
0.9,-0.1221,-0.244,-0.2593,0.315,0.8072,0.7602,0.7752,0.9965,0.9946,0.9542,0.977,0.7812,0.993,0.9584,0.976,0.9718,0.2893,0.9834,0.9503,0.6056,0.6622,0.9243,0.9579,0.9194,0.784,0.958,0.9479,0.4631,0.7684,0.2105,0.8372,0.1227,0.9117,0.7366,0.9842,0.9924,1.0,0.991,0.9742,0.9366,0.9778,0.9768,0.9355,0.9846,0.9086,0.9874,0.9918,0.9888,0.9764,0.7919,0.7304,0.7407,0.9969,0.9618,0.855,0.888,0.8259,0.9727,0.9913,0.9902,1.0,0.9003
0.6719,-0.454,-0.5546,-0.5808,0.0719,0.5202,0.4809,0.6376,0.8994,0.9135,0.9013,0.8549,0.5746,0.934,0.8828,0.9534,0.9399,-0.0151,0.9621,0.8214,0.4771,0.4991,0.8685,0.9818,0.9897,0.78,0.9652,0.9028,0.3391,0.6539,-0.1815,0.6357,0.0037,0.9555,0.412,0.9027,0.9188,0.9018,0.8854,0.8987,0.8483,0.8572,0.9336,0.7019,0.9049,0.7386,0.9173,0.9215,0.8981,0.9501,0.4684,0.3628,0.3813,0.9136,0.959,0.701,0.945,0.5682,0.9302,0.8718,0.8665,0.9003,1.0
