GVKEY,CUSIP,EXEC_FULLNAME,CONAME,EXECID,YEAR,GENDER,SICDESC,NAICSDESC,NAICS,SIC,agree,consc,extra,neuro,openn
002751,14149Y108,George S. Barrett,CARDINAL HEALTH INC,6395,2014,MALE,"DRUGS, DRUG PROPRIETARIES, AND DRUGGISTS' SUNDRIES",Drugs and Druggists' Sundries Merchant Wholesalers,424210,5122,5.0437064,5.6551523,6.0189433,2.7492466,5.3930807
002751,14149Y108,George S. Barrett,CARDINAL HEALTH INC,6395,2015,MALE,"DRUGS, DRUG PROPRIETARIES, AND DRUGGISTS' SUNDRIES",Drugs and Druggists' Sundries Merchant Wholesalers,424210,5122,5.0437064,5.6551523,6.0189433,2.7492466,5.3930807
002751,14149Y108,George S. Barrett,CARDINAL HEALTH INC,6395,2016,MALE,"DRUGS, DRUG PROPRIETARIES, AND DRUGGISTS' SUNDRIES",Drugs and Druggists' Sundries Merchant Wholesalers,424210,5122,5.0437064,5.6551523,6.0189433,2.7492466,5.3930807
002751,14149Y108,George S. Barrett,CARDINAL HEALTH INC,6395,2017,MALE,"DRUGS, DRUG PROPRIETARIES, AND DRUGGISTS' SUNDRIES",Drugs and Druggists' Sundries Merchant Wholesalers,424210,5122,5.0437064,5.6551523,6.0189433,2.7492466,5.3930807
002751,14149Y108,George S. Barrett,CARDINAL HEALTH INC,6395,2018,MALE,"DRUGS, DRUG PROPRIETARIES, AND DRUGGISTS' SUNDRIES",Drugs and Druggists' Sundries Merchant Wholesalers,424210,5122,5.0437064,5.6551523,6.0189433,2.7492466,5.3930807
002751,14149Y108,Michael C. Kaufmann,CARDINAL HEALTH INC,40450,2019,MALE,"DRUGS, DRUG PROPRIETARIES, AND DRUGGISTS' SUNDRIES",Drugs and Druggists' Sundries Merchant Wholesalers,424210,5122,4.7398567,5.3894544,5.539567,2.9496765,5.0686164
002751,14149Y108,Michael C. Kaufmann,CARDINAL HEALTH INC,40450,2020,MALE,"DRUGS, DRUG PROPRIETARIES, AND DRUGGISTS' SUNDRIES",Drugs and Druggists' Sundries Merchant Wholesalers,424210,5122,4.7398567,5.3894544,5.539567,2.9496765,5.0686164
002751,14149Y108,Michael C. Kaufmann,CARDINAL HEALTH INC,40450,2021,MALE,"DRUGS, DRUG PROPRIETARIES, AND DRUGGISTS' SUNDRIES",Drugs and Druggists' Sundries Merchant Wholesalers,424210,5122,4.7398567,5.3894544,5.539567,2.9496765,5.0686164
179413,141619106,David L. Martin,CARDIOVASCULAR SYSTEMS INC,56327,2011,MALE,SURGICAL AND MEDICAL INSTRUMENTS AND APPARATUS,Surgical and Medical Instrument Manufacturing,339112,3841,6.0279942,5.9239039,5.9056273,2.2505519,6.066988
179413,141619106,David L. Martin,CARDIOVASCULAR SYSTEMS INC,56327,2012,MALE,SURGICAL AND MEDICAL INSTRUMENTS AND APPARATUS,Surgical and Medical Instrument Manufacturing,339112,3841,6.0279942,5.9239039,5.9056273,2.2505519,6.066988
179413,141619106,David L. Martin,CARDIOVASCULAR SYSTEMS INC,56327,2013,MALE,SURGICAL AND MEDICAL INSTRUMENTS AND APPARATUS,Surgical and Medical Instrument Manufacturing,339112,3841,6.0279942,5.9239039,5.9056273,2.2505519,6.066988
179413,141619106,David L. Martin,CARDIOVASCULAR SYSTEMS INC,56327,2014,MALE,SURGICAL AND MEDICAL INSTRUMENTS AND APPARATUS,Surgical and Medical Instrument Manufacturing,339112,3841,6.0279942,5.9239039,5.9056273,2.2505519,6.066988
179413,141619106,David L. Martin,CARDIOVASCULAR SYSTEMS INC,56327,2015,MALE,SURGICAL AND MEDICAL INSTRUMENTS AND APPARATUS,Surgical and Medical Instrument Manufacturing,339112,3841,6.0279942,5.9239039,5.9056273,2.2505519,6.066988
179413,141619106,David L. Martin,CARDIOVASCULAR SYSTEMS INC,56327,2016,MALE,SURGICAL AND MEDICAL INSTRUMENTS AND APPARATUS,Surgical and Medical Instrument Manufacturing,339112,3841,6.0279942,5.9239039,5.9056273,2.2505519,6.066988
183257,14170T101,Kieran T. Gallahue,CAREFUSION CORP,27254,2011,MALE,SURGICAL AND MEDICAL INSTRUMENTS AND APPARATUS,Surgical and Medical Instrument Manufacturing,339112,3841,5.1098228,5.4774222,5.599225,2.7988222,5.2299666
183257,14170T101,Kieran T. Gallahue,CAREFUSION CORP,27254,2012,MALE,SURGICAL AND MEDICAL INSTRUMENTS AND APPARATUS,Surgical and Medical Instrument Manufacturing,339112,3841,5.1098228,5.4774222,5.599225,2.7988222,5.2299666
183257,14170T101,Kieran T. Gallahue,CAREFUSION CORP,27254,2013,MALE,SURGICAL AND MEDICAL INSTRUMENTS AND APPARATUS,Surgical and Medical Instrument Manufacturing,339112,3841,5.1098228,5.4774222,5.599225,2.7988222,5.2299666
183257,14170T101,Kieran T. Gallahue,CAREFUSION CORP,27254,2014,MALE,SURGICAL AND MEDICAL INSTRUMENTS AND APPARATUS,Surgical and Medical Instrument Manufacturing,339112,3841,5.1098228,5.4774222,5.599225,2.7988222,5.2299666
019582,14174T107,"Gregory K. Stapley, J.D.",CARETRUST REIT INC,40437,2016,MALE,REAL ESTATE INVESTMENT TRUSTS,Lessors of Nonresidential Buildings (except Miniwa,531120,6798,3.8184497,5.3904715,4.3914189,3.6165915,4.6681433
019582,14174T107,"Gregory K. Stapley, J.D.",CARETRUST REIT INC,40437,2017,MALE,REAL ESTATE INVESTMENT TRUSTS,Lessors of Nonresidential Buildings (except Miniwa,531120,6798,3.8184497,5.3904715,4.3914189,3.6165915,4.6681433
019582,14174T107,"Gregory K. Stapley, J.D.",CARETRUST REIT INC,40437,2018,MALE,REAL ESTATE INVESTMENT TRUSTS,Lessors of Nonresidential Buildings (except Miniwa,531120,6798,3.8184497,5.3904715,4.3914189,3.6165915,4.6681433
019582,14174T107,"Gregory K. Stapley, J.D.",CARETRUST REIT INC,40437,2019,MALE,REAL ESTATE INVESTMENT TRUSTS,Lessors of Nonresidential Buildings (except Miniwa,531120,6798,3.8184497,5.3904715,4.3914189,3.6165915,4.6681433
019582,14174T107,"Gregory K. Stapley, J.D.",CARETRUST REIT INC,40437,2020,MALE,REAL ESTATE INVESTMENT TRUSTS,Lessors of Nonresidential Buildings (except Miniwa,531120,6798,3.8184497,5.3904715,4.3914189,3.6165915,4.6681433
002771,142339100,David A. Roberts,CARLISLE COS INC,23671,2011,MALE,ASPHALT PAVING AND ROOFING MATERIALS,Asphalt Shingle and Coating Materials Manufacturin,324122,2950,3.4888682,4.7977958,4.8142405,3.4873123,4.2125869
002771,142339100,David A. Roberts,CARLISLE COS INC,23671,2012,MALE,ASPHALT PAVING AND ROOFING MATERIALS,Asphalt Shingle and Coating Materials Manufacturin,324122,2950,3.4888682,4.7977958,4.8142405,3.4873123,4.2125869
002771,142339100,David A. Roberts,CARLISLE COS INC,23671,2013,MALE,ASPHALT PAVING AND ROOFING MATERIALS,Asphalt Shingle and Coating Materials Manufacturin,324122,2950,3.4888682,4.7977958,4.8142405,3.4873123,4.2125869
002771,142339100,David A. Roberts,CARLISLE COS INC,23671,2014,MALE,ASPHALT PAVING AND ROOFING MATERIALS,Asphalt Shingle and Coating Materials Manufacturin,324122,2950,3.4888682,4.7977958,4.8142405,3.4873123,4.2125869
002771,142339100,David A. Roberts,CARLISLE COS INC,23671,2015,MALE,ASPHALT PAVING AND ROOFING MATERIALS,Asphalt Shingle and Coating Materials Manufacturin,324122,2950,3.4888682,4.7977958,4.8142405,3.4873123,4.2125869
002771,142339100,D. Christian Koch,CARLISLE COS INC,35059,2016,MALE,ASPHALT PAVING AND ROOFING MATERIALS,Asphalt Shingle and Coating Materials Manufacturin,324122,2950,3.471489,4.7364902,5.1469765,3.4422698,4.1846571
002771,142339100,D. Christian Koch,CARLISLE COS INC,35059,2017,MALE,ASPHALT PAVING AND ROOFING MATERIALS,Asphalt Shingle and Coating Materials Manufacturin,324122,2950,3.471489,4.7364902,5.1469765,3.4422698,4.1846571
002771,142339100,D. Christian Koch,CARLISLE COS INC,35059,2018,MALE,ASPHALT PAVING AND ROOFING MATERIALS,Asphalt Shingle and Coating Materials Manufacturin,324122,2950,3.471489,4.7364902,5.1469765,3.4422698,4.1846571
002771,142339100,D. Christian Koch,CARLISLE COS INC,35059,2019,MALE,ASPHALT PAVING AND ROOFING MATERIALS,Asphalt Shingle and Coating Materials Manufacturin,324122,2950,3.471489,4.7364902,5.1469765,3.4422698,4.1846571
002771,142339100,D. Christian Koch,CARLISLE COS INC,35059,2020,MALE,ASPHALT PAVING AND ROOFING MATERIALS,Asphalt Shingle and Coating Materials Manufacturin,324122,2950,3.471489,4.7364902,5.1469765,3.4422698,4.1846571
064410,143130102,Thomas Joseph Folliard,CARMAX INC,34299,2011,MALE,AUTOMOTIVE DEALERS AND GASOLINE SERVICE STATIONS,Used Car Dealers,441120,5500,3.6874924,4.8402338,4.8665648,3.247489,4.6681042
064410,143130102,Thomas Joseph Folliard,CARMAX INC,34299,2012,MALE,AUTOMOTIVE DEALERS AND GASOLINE SERVICE STATIONS,Used Car Dealers,441120,5500,3.6874924,4.8402338,4.8665648,3.247489,4.6681042
064410,143130102,Thomas Joseph Folliard,CARMAX INC,34299,2013,MALE,AUTOMOTIVE DEALERS AND GASOLINE SERVICE STATIONS,Used Car Dealers,441120,5500,3.6874924,4.8402338,4.8665648,3.247489,4.6681042
064410,143130102,Thomas Joseph Folliard,CARMAX INC,34299,2014,MALE,AUTOMOTIVE DEALERS AND GASOLINE SERVICE STATIONS,Used Car Dealers,441120,5500,3.6874924,4.8402338,4.8665648,3.247489,4.6681042
064410,143130102,Thomas Joseph Folliard,CARMAX INC,34299,2015,MALE,AUTOMOTIVE DEALERS AND GASOLINE SERVICE STATIONS,Used Car Dealers,441120,5500,3.6874924,4.8402338,4.8665648,3.247489,4.6681042
064410,143130102,Thomas Joseph Folliard,CARMAX INC,34299,2016,MALE,AUTOMOTIVE DEALERS AND GASOLINE SERVICE STATIONS,Used Car Dealers,441120,5500,3.6874924,4.8402338,4.8665648,3.247489,4.6681042
064410,143130102,William D. Nash,CARMAX INC,44719,2017,MALE,AUTOMOTIVE DEALERS AND GASOLINE SERVICE STATIONS,Used Car Dealers,441120,5500,3.9421668,4.9762993,5.140945,2.8948417,4.9513597
064410,143130102,William D. Nash,CARMAX INC,44719,2018,MALE,AUTOMOTIVE DEALERS AND GASOLINE SERVICE STATIONS,Used Car Dealers,441120,5500,3.9421668,4.9762993,5.140945,2.8948417,4.9513597
064410,143130102,William D. Nash,CARMAX INC,44719,2020,MALE,AUTOMOTIVE DEALERS AND GASOLINE SERVICE STATIONS,Used Car Dealers,441120,5500,3.9421668,4.9762993,5.140945,2.8948417,4.9513597
013498,143658300,Micky Meir Arison,CARNIVAL CORPORATION & PLC,174,2011,MALE,WATER TRANSPORTATION,Deep Sea Passenger Transportation,483112,4400,3.5281439,5.1606755,3.9409413,3.597244,4.4839487
013498,143658300,Micky Meir Arison,CARNIVAL CORPORATION & PLC,174,2012,MALE,WATER TRANSPORTATION,Deep Sea Passenger Transportation,483112,4400,3.5281439,5.1606755,3.9409413,3.597244,4.4839487
013498,143658300,Micky Meir Arison,CARNIVAL CORPORATION & PLC,174,2013,MALE,WATER TRANSPORTATION,Deep Sea Passenger Transportation,483112,4400,3.5281439,5.1606755,3.9409413,3.597244,4.4839487
013498,143658300,Arnold W. Donald,CARNIVAL CORPORATION & PLC,45517,2014,MALE,WATER TRANSPORTATION,Deep Sea Passenger Transportation,483112,4400,3.9177752,5.1434288,4.2216744,3.4645941,4.6927609
013498,143658300,Arnold W. Donald,CARNIVAL CORPORATION & PLC,45517,2015,MALE,WATER TRANSPORTATION,Deep Sea Passenger Transportation,483112,4400,3.9177752,5.1434288,4.2216744,3.4645941,4.6927609
013498,143658300,Arnold W. Donald,CARNIVAL CORPORATION & PLC,45517,2016,MALE,WATER TRANSPORTATION,Deep Sea Passenger Transportation,483112,4400,3.9177752,5.1434288,4.2216744,3.4645941,4.6927609
013498,143658300,Arnold W. Donald,CARNIVAL CORPORATION & PLC,45517,2017,MALE,WATER TRANSPORTATION,Deep Sea Passenger Transportation,483112,4400,3.9177752,5.1434288,4.2216744,3.4645941,4.6927609
013498,143658300,Arnold W. Donald,CARNIVAL CORPORATION & PLC,45517,2018,MALE,WATER TRANSPORTATION,Deep Sea Passenger Transportation,483112,4400,3.9177752,5.1434288,4.2216744,3.4645941,4.6927609
013498,143658300,Arnold W. Donald,CARNIVAL CORPORATION & PLC,45517,2019,MALE,WATER TRANSPORTATION,Deep Sea Passenger Transportation,483112,4400,3.9177752,5.1434288,4.2216744,3.4645941,4.6927609
013498,143658300,Arnold W. Donald,CARNIVAL CORPORATION & PLC,45517,2020,MALE,WATER TRANSPORTATION,Deep Sea Passenger Transportation,483112,4400,3.9177752,5.1434288,4.2216744,3.4645941,4.6927609
002787,144285103,William A. Wulfsohn,CARPENTER TECHNOLOGY CORP,35079,2011,MALE,"STEEL WORKS, BLAST FURNACES (INCLUDING COKE OVENS)",Iron and Steel Mills and Ferroalloy Manufacturing,331110,3312,3.7426128,4.9540653,5.2591553,3.2687461,4.3743186
002787,144285103,William A. Wulfsohn,CARPENTER TECHNOLOGY CORP,35079,2012,MALE,"STEEL WORKS, BLAST FURNACES (INCLUDING COKE OVENS)",Iron and Steel Mills and Ferroalloy Manufacturing,331110,3312,3.7426128,4.9540653,5.2591553,3.2687461,4.3743186
002787,144285103,William A. Wulfsohn,CARPENTER TECHNOLOGY CORP,35079,2013,MALE,"STEEL WORKS, BLAST FURNACES (INCLUDING COKE OVENS)",Iron and Steel Mills and Ferroalloy Manufacturing,331110,3312,3.7426128,4.9540653,5.2591553,3.2687461,4.3743186
002787,144285103,William A. Wulfsohn,CARPENTER TECHNOLOGY CORP,35079,2014,MALE,"STEEL WORKS, BLAST FURNACES (INCLUDING COKE OVENS)",Iron and Steel Mills and Ferroalloy Manufacturing,331110,3312,3.7426128,4.9540653,5.2591553,3.2687461,4.3743186
002787,144285103,Gregory A. Pratt,CARPENTER TECHNOLOGY CORP,4635,2015,MALE,"STEEL WORKS, BLAST FURNACES (INCLUDING COKE OVENS)",Iron and Steel Mills and Ferroalloy Manufacturing,331110,3312,3.468672,5.0114455,4.8874106,3.5630805,4.5743847
002787,144285103,Tony R. Thene,CARPENTER TECHNOLOGY CORP,44876,2016,MALE,"STEEL WORKS, BLAST FURNACES (INCLUDING COKE OVENS)",Iron and Steel Mills and Ferroalloy Manufacturing,331110,3312,3.517282,4.7697811,4.7497215,3.4031096,4.1249318
002787,144285103,Tony R. Thene,CARPENTER TECHNOLOGY CORP,44876,2017,MALE,"STEEL WORKS, BLAST FURNACES (INCLUDING COKE OVENS)",Iron and Steel Mills and Ferroalloy Manufacturing,331110,3312,3.517282,4.7697811,4.7497215,3.4031096,4.1249318
002787,144285103,Tony R. Thene,CARPENTER TECHNOLOGY CORP,44876,2018,MALE,"STEEL WORKS, BLAST FURNACES (INCLUDING COKE OVENS)",Iron and Steel Mills and Ferroalloy Manufacturing,331110,3312,3.517282,4.7697811,4.7497215,3.4031096,4.1249318
002787,144285103,Tony R. Thene,CARPENTER TECHNOLOGY CORP,44876,2019,MALE,"STEEL WORKS, BLAST FURNACES (INCLUDING COKE OVENS)",Iron and Steel Mills and Ferroalloy Manufacturing,331110,3312,3.517282,4.7697811,4.7497215,3.4031096,4.1249318
002787,144285103,Tony R. Thene,CARPENTER TECHNOLOGY CORP,44876,2020,MALE,"STEEL WORKS, BLAST FURNACES (INCLUDING COKE OVENS)",Iron and Steel Mills and Ferroalloy Manufacturing,331110,3312,3.517282,4.7697811,4.7497215,3.4031096,4.1249318
002787,144285103,Tony R. Thene,CARPENTER TECHNOLOGY CORP,44876,2021,MALE,"STEEL WORKS, BLAST FURNACES (INCLUDING COKE OVENS)",Iron and Steel Mills and Ferroalloy Manufacturing,331110,3312,3.517282,4.7697811,4.7497215,3.4031096,4.1249318
036191,14448C104,David L. Gitlin,CARRIER GLOBAL CORP,53005,2020,MALE,AIR-COND & WARM AIR HEATING EQUIP & COMMERCIAL & I,Air-Conditioning and Warm Air Heating Equipment an,333415,3585,4.2470508,4.8260775,5.2883959,3.3870082,4.3832064
029155,14575E105,T. Alex Vetter,CARS.COM INC,51658,2019,MALE,"COMPUTER PROGRAMMING, DATA PROCESSING, AND OTHER C",Internet Publishing and Broadcasting and Web Searc,519130,7370,4.2929831,4.5524917,5.1196256,3.0134318,5.0153899
029155,14575E105,T. Alex Vetter,CARS.COM INC,51658,2020,MALE,"COMPUTER PROGRAMMING, DATA PROCESSING, AND OTHER C",Internet Publishing and Broadcasting and Web Searc,519130,7370,4.2929831,4.5524917,5.1196256,3.0134318,5.0153899
150278,146229109,Michael D. Casey,CARTER'S INC,37787,2011,MALE,APPAREL & OTHER FINISHED PRODS MADE FROM FABRICS &,Apparel Manufacturing,315,2300,4.4632072,5.9084172,4.8745408,2.6297643,5.1265926
150278,146229109,Michael D. Casey,CARTER'S INC,37787,2012,MALE,APPAREL & OTHER FINISHED PRODS MADE FROM FABRICS &,Apparel Manufacturing,315,2300,4.4632072,5.9084172,4.8745408,2.6297643,5.1265926
150278,146229109,Michael D. Casey,CARTER'S INC,37787,2013,MALE,APPAREL & OTHER FINISHED PRODS MADE FROM FABRICS &,Apparel Manufacturing,315,2300,4.4632072,5.9084172,4.8745408,2.6297643,5.1265926
150278,146229109,Michael D. Casey,CARTER'S INC,37787,2014,MALE,APPAREL & OTHER FINISHED PRODS MADE FROM FABRICS &,Apparel Manufacturing,315,2300,4.4632072,5.9084172,4.8745408,2.6297643,5.1265926
150278,146229109,Michael D. Casey,CARTER'S INC,37787,2015,MALE,APPAREL & OTHER FINISHED PRODS MADE FROM FABRICS &,Apparel Manufacturing,315,2300,4.4632072,5.9084172,4.8745408,2.6297643,5.1265926
150278,146229109,Michael D. Casey,CARTER'S INC,37787,2016,MALE,APPAREL & OTHER FINISHED PRODS MADE FROM FABRICS &,Apparel Manufacturing,315,2300,4.4632072,5.9084172,4.8745408,2.6297643,5.1265926
150278,146229109,Michael D. Casey,CARTER'S INC,37787,2017,MALE,APPAREL & OTHER FINISHED PRODS MADE FROM FABRICS &,Apparel Manufacturing,315,2300,4.4632072,5.9084172,4.8745408,2.6297643,5.1265926
150278,146229109,Michael D. Casey,CARTER'S INC,37787,2018,MALE,APPAREL & OTHER FINISHED PRODS MADE FROM FABRICS &,Apparel Manufacturing,315,2300,4.4632072,5.9084172,4.8745408,2.6297643,5.1265926
150278,146229109,Michael D. Casey,CARTER'S INC,37787,2019,MALE,APPAREL & OTHER FINISHED PRODS MADE FROM FABRICS &,Apparel Manufacturing,315,2300,4.4632072,5.9084172,4.8745408,2.6297643,5.1265926
150278,146229109,Michael D. Casey,CARTER'S INC,37787,2020,MALE,APPAREL & OTHER FINISHED PRODS MADE FROM FABRICS &,Apparel Manufacturing,315,2300,4.4632072,5.9084172,4.8745408,2.6297643,5.1265926
002802,147195101,"Robert C. Warren, Jr.",CASCADE CORP,31767,2011,MALE,"INDUSTRIAL TRUCKS, TRACTORS, TRAILORS, AND STACKER","Industrial Truck, Tractor, Trailer, and Stacker Ma",333924,3537,3.1499419,4.3350158,4.3389268,3.7262249,3.9243112
002807,147528103,Robert J. Myers,CASEYS GENERAL STORES INC,17368,2011,MALE,CONVENIENCE STORES,Gasoline Stations with Convenience Stores (eff thr,447110,5412,6.7128019,5.6641645,5.0262752,2.0490997,5.5863304
002807,147528103,Robert J. Myers,CASEYS GENERAL STORES INC,17368,2012,MALE,CONVENIENCE STORES,Gasoline Stations with Convenience Stores (eff thr,447110,5412,6.7128019,5.6641645,5.0262752,2.0490997,5.5863304
002807,147528103,Robert J. Myers,CASEYS GENERAL STORES INC,17368,2013,MALE,CONVENIENCE STORES,Gasoline Stations with Convenience Stores (eff thr,447110,5412,6.7128019,5.6641645,5.0262752,2.0490997,5.5863304
002807,147528103,Robert J. Myers,CASEYS GENERAL STORES INC,17368,2014,MALE,CONVENIENCE STORES,Gasoline Stations with Convenience Stores (eff thr,447110,5412,6.7128019,5.6641645,5.0262752,2.0490997,5.5863304
002807,147528103,Robert J. Myers,CASEYS GENERAL STORES INC,17368,2015,MALE,CONVENIENCE STORES,Gasoline Stations with Convenience Stores (eff thr,447110,5412,6.7128019,5.6641645,5.0262752,2.0490997,5.5863304
002811,148411408,Michael H. Goldberg,CASTLE (A M) & CO,31396,2011,MALE,METALS SERVICE CENTERS AND OFFICES-WHOLESALE,Metal Service Centers and Other Metal Merchant Who,423510,5051,3.3645532,4.7044454,5.040473,4.1056452,4.1567602
002811,148411408,Michael H. Goldberg,CASTLE (A M) & CO,31396,2012,MALE,METALS SERVICE CENTERS AND OFFICES-WHOLESALE,Metal Service Centers and Other Metal Merchant Who,423510,5051,3.3645532,4.7044454,5.040473,4.1056452,4.1567602
020228,148806102,John R. Chiminski,CATALENT INC,48040,2015,MALE,PHARMACEUTICAL PREPARATIONS,Pharmaceutical Preparation Manufacturing,325412,2834,4.9368553,5.4255347,5.8656158,2.8296695,5.174861
020228,148806102,John R. Chiminski,CATALENT INC,48040,2016,MALE,PHARMACEUTICAL PREPARATIONS,Pharmaceutical Preparation Manufacturing,325412,2834,4.9368553,5.4255347,5.8656158,2.8296695,5.174861
020228,148806102,John R. Chiminski,CATALENT INC,48040,2017,MALE,PHARMACEUTICAL PREPARATIONS,Pharmaceutical Preparation Manufacturing,325412,2834,4.9368553,5.4255347,5.8656158,2.8296695,5.174861
020228,148806102,John R. Chiminski,CATALENT INC,48040,2018,MALE,PHARMACEUTICAL PREPARATIONS,Pharmaceutical Preparation Manufacturing,325412,2834,4.9368553,5.4255347,5.8656158,2.8296695,5.174861
020228,148806102,John R. Chiminski,CATALENT INC,48040,2019,MALE,PHARMACEUTICAL PREPARATIONS,Pharmaceutical Preparation Manufacturing,325412,2834,4.9368553,5.4255347,5.8656158,2.8296695,5.174861
020228,148806102,John R. Chiminski,CATALENT INC,48040,2020,MALE,PHARMACEUTICAL PREPARATIONS,Pharmaceutical Preparation Manufacturing,325412,2834,4.9368553,5.4255347,5.8656158,2.8296695,5.174861
020228,148806102,John R. Chiminski,CATALENT INC,48040,2021,MALE,PHARMACEUTICAL PREPARATIONS,Pharmaceutical Preparation Manufacturing,325412,2834,4.9368553,5.4255347,5.8656158,2.8296695,5.174861
175966,14888U101,Patrick J. McEnany,CATALYST PHARMACEUTICALS INC,62402,2012,MALE,PHARMACEUTICAL PREPARATIONS,Pharmaceutical Preparation Manufacturing,325412,2834,5.6990552,5.707191,5.7262926,2.6306403,6.0339656
175966,14888U101,Patrick J. McEnany,CATALYST PHARMACEUTICALS INC,62402,2015,MALE,PHARMACEUTICAL PREPARATIONS,Pharmaceutical Preparation Manufacturing,325412,2834,5.6990552,5.707191,5.7262926,2.6306403,6.0339656
175966,14888U101,Patrick J. McEnany,CATALYST PHARMACEUTICALS INC,62402,2017,MALE,PHARMACEUTICAL PREPARATIONS,Pharmaceutical Preparation Manufacturing,325412,2834,5.6990552,5.707191,5.7262926,2.6306403,6.0339656
175966,14888U101,Patrick J. McEnany,CATALYST PHARMACEUTICALS INC,62402,2018,MALE,PHARMACEUTICAL PREPARATIONS,Pharmaceutical Preparation Manufacturing,325412,2834,5.6990552,5.707191,5.7262926,2.6306403,6.0339656
175966,14888U101,Patrick J. McEnany,CATALYST PHARMACEUTICALS INC,62402,2019,MALE,PHARMACEUTICAL PREPARATIONS,Pharmaceutical Preparation Manufacturing,325412,2834,5.6990552,5.707191,5.7262926,2.6306403,6.0339656
175966,14888U101,Patrick J. McEnany,CATALYST PHARMACEUTICALS INC,62402,2020,MALE,PHARMACEUTICAL PREPARATIONS,Pharmaceutical Preparation Manufacturing,325412,2834,5.6990552,5.707191,5.7262926,2.6306403,6.0339656
002817,149123101,Douglas Ray Oberhelman,CATERPILLAR INC,23001,2011,MALE,CONSTRUCTION MACHINERY AND EQUIPMENT,Construction Machinery Manufacturing,333120,3531,3.3357151,4.4344497,4.4501076,3.8282351,4.0146632
002817,149123101,Douglas Ray Oberhelman,CATERPILLAR INC,23001,2012,MALE,CONSTRUCTION MACHINERY AND EQUIPMENT,Construction Machinery Manufacturing,333120,3531,3.3357151,4.4344497,4.4501076,3.8282351,4.0146632
002817,149123101,Douglas Ray Oberhelman,CATERPILLAR INC,23001,2013,MALE,CONSTRUCTION MACHINERY AND EQUIPMENT,Construction Machinery Manufacturing,333120,3531,3.3357151,4.4344497,4.4501076,3.8282351,4.0146632
002817,149123101,Douglas Ray Oberhelman,CATERPILLAR INC,23001,2014,MALE,CONSTRUCTION MACHINERY AND EQUIPMENT,Construction Machinery Manufacturing,333120,3531,3.3357151,4.4344497,4.4501076,3.8282351,4.0146632
002817,149123101,Douglas Ray Oberhelman,CATERPILLAR INC,23001,2015,MALE,CONSTRUCTION MACHINERY AND EQUIPMENT,Construction Machinery Manufacturing,333120,3531,3.3357151,4.4344497,4.4501076,3.8282351,4.0146632
002817,149123101,Douglas Ray Oberhelman,CATERPILLAR INC,23001,2016,MALE,CONSTRUCTION MACHINERY AND EQUIPMENT,Construction Machinery Manufacturing,333120,3531,3.3357151,4.4344497,4.4501076,3.8282351,4.0146632
002817,149123101,"D. James Umpleby, III",CATERPILLAR INC,45691,2017,MALE,CONSTRUCTION MACHINERY AND EQUIPMENT,Construction Machinery Manufacturing,333120,3531,3.2130349,4.6020336,4.7231088,4.1342616,3.9821212
002817,149123101,"D. James Umpleby, III",CATERPILLAR INC,45691,2018,MALE,CONSTRUCTION MACHINERY AND EQUIPMENT,Construction Machinery Manufacturing,333120,3531,3.2130349,4.6020336,4.7231088,4.1342616,3.9821212
002817,149123101,"D. James Umpleby, III",CATERPILLAR INC,45691,2019,MALE,CONSTRUCTION MACHINERY AND EQUIPMENT,Construction Machinery Manufacturing,333120,3531,3.2130349,4.6020336,4.7231088,4.1342616,3.9821212
002817,149123101,"D. James Umpleby, III",CATERPILLAR INC,45691,2020,MALE,CONSTRUCTION MACHINERY AND EQUIPMENT,Construction Machinery Manufacturing,333120,3531,3.2130349,4.6020336,4.7231088,4.1342616,3.9821212
023500,149150104,Dunson K. Cheng,CATHAY GENERAL BANCORP,29239,2011,MALE,COMMERCIAL BANKS,Commercial Banking,522110,6020,2.8993554,5.4144263,4.166461,3.6647062,4.3013349
023500,149150104,Dunson K. Cheng,CATHAY GENERAL BANCORP,29239,2012,MALE,COMMERCIAL BANKS,Commercial Banking,522110,6020,2.8993554,5.4144263,4.166461,3.6647062,4.3013349
023500,149150104,Dunson K. Cheng,CATHAY GENERAL BANCORP,29239,2013,MALE,COMMERCIAL BANKS,Commercial Banking,522110,6020,2.8993554,5.4144263,4.166461,3.6647062,4.3013349
023500,149150104,Dunson K. Cheng,CATHAY GENERAL BANCORP,29239,2014,MALE,COMMERCIAL BANKS,Commercial Banking,522110,6020,2.8993554,5.4144263,4.166461,3.6647062,4.3013349
023500,149150104,Dunson K. Cheng,CATHAY GENERAL BANCORP,29239,2015,MALE,COMMERCIAL BANKS,Commercial Banking,522110,6020,2.8993554,5.4144263,4.166461,3.6647062,4.3013349
023500,149150104,Dunson K. Cheng,CATHAY GENERAL BANCORP,29239,2016,MALE,COMMERCIAL BANKS,Commercial Banking,522110,6020,2.8993554,5.4144263,4.166461,3.6647062,4.3013349
023500,149150104,Pin Tai,CATHAY GENERAL BANCORP,45890,2017,MALE,COMMERCIAL BANKS,Commercial Banking,522110,6020,3.0091012,5.6017361,3.1583819,3.8068454,4.1121116
023500,149150104,Pin Tai,CATHAY GENERAL BANCORP,45890,2018,MALE,COMMERCIAL BANKS,Commercial Banking,522110,6020,3.0091012,5.6017361,3.1583819,3.8068454,4.1121116
